"zipcode","neighbour"
"52641","52654"
"52641","52659"
"52641","52644"
"52641","52645"
"52641","52647"
"52641","52649"
"52641","52556"
"52641","52621"
"52641","52635"
"52644","52659"
"52644","52660"
"52644","52640"
"52644","52641"
"52644","52645"
"31321","30415"
"31321","30417"
"31321","30458"
"31321","31308"
"52645","52656"
"52645","52660"
"52645","52641"
"52645","52644"
"52645","52649"
"52645","52623"
"52646","61442"
"52646","61272"
"52646","52653"
"52646","61469"
"52646","52601"
"52646","52637"
"52647","52659"
"52647","52641"
"31322","31405"
"31322","31407"
"31322","31408"
"31322","31419"
"31322","31302"
"31322","31312"
"52649","52651"
"52649","52656"
"52649","52641"
"52649","52645"
"52649","52625"
"52649","52630"
"52650","52660"
"52650","52601"
"52650","52623"
"52650","52637"
"15747","15759"
"15747","15701"
"15747","15723"
"15747","15732"
"15747","16211"
"15747","16222"
"15747","16246"
"15747","16250"
"15747","16256"
"55406","55404"
"55406","55407"
"55406","55104"
"55406","55105"
"55406","55414"
"55406","55417"
"55406","55454"
"55406","55455"
"55407","55404"
"55407","55406"
"55407","55408"
"55407","55409"
"55407","55417"
"55407","55419"
"55408","55404"
"55408","55405"
"55408","55407"
"55408","55409"
"55408","55410"
"55408","55416"
"55408","55419"
"48708","48601"
"48708","48604"
"48708","48732"
"48708","48747"
"48708","48706"
"48710","48706"
"48720","48755"
"48720","48759"
"48721","48762"
"48721","48740"
"48721","48742"
"48721","49766"
"48722","48601"
"48722","48415"
"48722","48734"
"39479","39428"
"39479","39437"
"39479","39482"
"39479","39459"
"39479","39401"
"39479","39402"
"42320","42328"
"42320","42330"
"42320","42333"
"42320","42337"
"42320","42347"
"42320","42349"
"42320","42354"
"42320","42361"
"42320","42369"
"42320","42370"
"42320","42261"
"42320","42273"
"42321","42323"
"42321","42324"
"42321","42326"
"42321","42337"
"42321","42345"
"42322","42327"
"01012","01026"
"01012","01027"
"01012","01032"
"01012","01050"
"01012","01084"
"01012","01096"
"01013","01020"
"01013","01040"
"01013","01089"
"01013","01104"
"01013","01107"
"01020","01013"
"01020","01022"
"01020","01033"
"01020","01040"
"01020","01056"
"01020","01075"
"01020","01104"
"01020","01151"
"01022","01020"
"01022","01033"
"01022","01056"
"01026","01012"
"01026","01032"
"01026","01070"
"01026","01084"
"01026","01098"
"01026","01235"
"01026","01270"
"01026","01330"
"01027","01012"
"01027","01035"
"01027","01040"
"01027","01050"
"01027","01053"
"01027","01060"
"01027","01062"
"01027","01073"
"01027","01096"
"01028","01036"
"01028","01095"
"01028","01106"
"01028","01108"
"01028","01118"
"01028","01128"
"01028","06071"
"01028","06082"
"01029","01034"
"01029","01223"
"01029","01253"
"01029","01255"
"01029","01008"
"01030","01077"
"01030","01085"
"01030","01089"
"01030","06078"
"01030","06093"
"01030","01001"
"01031","01037"
"01031","01082"
"01031","01094"
"01031","01531"
"01032","01012"
"01032","01026"
"01032","01096"
"01032","01330"
"01032","01341"
"01033","01020"
"01033","01022"
"01033","01056"
"01033","01075"
"01033","01002"
"01033","01007"
"01034","01029"
"01034","01071"
"01034","01077"
"01034","01085"
"01034","01253"
"01034","01255"
"01034","06027"
"01034","06060"
"01034","06091"
"01034","06098"
"01034","01008"
"01035","01027"
"01035","01038"
"01035","01040"
"01035","01060"
"01035","01075"
"01035","01373"
"01035","01375"
"01035","01002"
"01035","01003"
"01036","01028"
"01036","01057"
"01036","01095"
"01036","06071"
"01036","06076"
"01037","01031"
"01037","01082"
"01037","01094"
"01037","01366"
"01037","01005"
"01038","01035"
"01038","01060"
"01038","01066"
"01038","01088"
"01038","01373"
"01038","01375"
"17842","17813"
"17842","17827"
"17842","17844"
"17842","17845"
"17842","17853"
"17842","17086"
"17842","17861"
"17842","17862"
"17842","17870"
"17842","17889"
"17844","17747"
"17844","17810"
"17844","17837"
"17844","17842"
"17844","17845"
"17844","16872"
"17844","16882"
"17844","17855"
"17844","17856"
"17844","17880"
"17844","17889"
"17845","17813"
"17845","17829"
"17845","17835"
"17845","17841"
"17845","17842"
"17845","17844"
"17845","16820"
"17845","16882"
"17845","17063"
"17845","17880"
"17845","17885"
"17846","17756"
"17846","17774"
"17846","17814"
"17846","17815"
"17846","17859"
"17847","17777"
"17847","17821"
"17847","17837"
"17847","17850"
"17847","17856"
"17847","17857"
"17847","17865"
"17847","17886"
"17847","17889"
"17850","17847"
"17851","17820"
"17851","17824"
"17851","17832"
"17851","17834"
"17851","17840"
"17851","17866"
"17851","17872"
"17851","17888"
"17851","17921"
"17851","17945"
"17853","17045"
"17853","17827"
"17853","17842"
"17853","17062"
"17853","17086"
"17853","17864"
"17853","17870"
"98310","98311"
"98310","98312"
"98310","98337"
"98310","98366"
"98310","98110"
"98311","98310"
"98311","98312"
"98311","98370"
"98311","98383"
"98311","98110"
"83464","83465"
"83464","83235"
"83464","83244"
"83464","83253"
"83464","59724"
"83464","59725"
"83464","83435"
"83465","83464"
"83465","83467"
"83465","83468"
"83465","83235"
"83465","59725"
"83466","59829"
"83466","83467"
"83466","83469"
"83466","83462"
"83466","83463"
"83466","59761"
"98312","98528"
"98312","98310"
"98312","98311"
"98312","98314"
"98312","98337"
"98312","98366"
"98312","98367"
"98312","98380"
"98312","98383"
"98314","98312"
"98314","98337"
"98314","98366"
"98315","98370"
"98315","98383"
"98320","98376"
"98320","98555"
"98321","98323"
"98321","98360"
"98321","98385"
"98321","98391"
"98321","98396"
"98321","98022"
"98323","98321"
"98323","98328"
"98323","98360"
"98323","98396"
"98323","98022"
"98323","98304"
"80903","80905"
"80903","80906"
"80903","80907"
"80903","80909"
"80903","80910"
"75494","75644"
"75494","75686"
"75494","75755"
"75494","75765"
"75494","75773"
"75494","75783"
"75494","75431"
"75494","75451"
"75494","75457"
"75494","75471"
"75494","75478"
"75494","75480"
"70769","70817"
"70769","70774"
"70769","70776"
"70769","70809"
"70769","70810"
"70769","70726"
"70769","70733"
"70769","70734"
"70769","70737"
"70770","70818"
"70770","70777"
"70770","70791"
"70770","70739"
"70772","70767"
"70772","70740"
"70772","70757"
"70773","70729"
"70773","70736"
"70773","70749"
"70773","70752"
"80904","80919"
"80904","80921"
"80904","80905"
"80904","80906"
"80904","80907"
"80904","80809"
"80904","80829"
"75495","75009"
"75495","75058"
"75495","75090"
"75495","75491"
"75495","75409"
"75495","75459"
"70774","70052"
"70774","70769"
"70774","70778"
"70774","70449"
"70774","70733"
"70774","70737"
"75496","75401"
"75496","75413"
"75496","75418"
"75496","75423"
"75496","75428"
"75496","75449"
"75496","75452"
"80905","80903"
"80905","80904"
"80905","80906"
"80905","80907"
"75497","75482"
"75497","75783"
"75497","75410"
"75497","75431"
"75497","75440"
"70775","39631"
"70775","39669"
"70775","70782"
"70775","70783"
"70775","70787"
"70775","70715"
"70775","70729"
"70775","70748"
"70775","70749"
"70775","70759"
"70775","70760"
"70775","70761"
"70776","70764"
"70776","70769"
"70776","70780"
"70776","70788"
"70776","70810"
"70776","70721"
"70776","70734"
"70777","70770"
"70777","70791"
"70777","70722"
"70777","70730"
"70777","70739"
"70777","70748"
"70778","70774"
"70778","70725"
"70778","70737"
"70780","70764"
"70780","70776"
"70780","70810"
"70782","39669"
"70782","70775"
"70782","70712"
"70782","70715"
"70783","70775"
"70783","70749"
"70783","70760"
"80906","80926"
"80906","80902"
"80906","80903"
"80906","80904"
"80906","80905"
"80906","80910"
"80906","80911"
"80906","80913"
"80906","80813"
"80906","80829"
"80906","80860"
"70785","70706"
"70785","70726"
"70785","70453"
"70785","70744"
"70785","70754"
"70787","70775"
"75501","75503"
"75501","75551"
"75501","75556"
"75501","75561"
"75501","75567"
"75501","75569"
"75501","75572"
"75501","75573"
"75501","71834"
"75501","71854"
"70788","70339"
"70788","70341"
"70788","70346"
"70788","70764"
"70788","70776"
"70788","70721"
"70788","70734"
"70789","70722"
"70789","70730"
"70789","70748"
"70789","70761"
"30573","30523"
"30573","30552"
"30575","30507"
"30575","30543"
"30575","30567"
"30576","30523"
"30576","30525"
"30576","30552"
"30576","30581"
"30577","30511"
"30577","30521"
"30577","30523"
"30577","29693"
"30577","30538"
"30577","30547"
"30577","30557"
"30577","30563"
"30581","30552"
"30581","30576"
"30582","30512"
"30582","30546"
"30582","28902"
"30582","28904"
"30582","28909"
"30601","30565"
"30601","30602"
"30601","30605"
"30601","30606"
"30601","30607"
"30601","30646"
"30601","30683"
"30602","30601"
"30602","30605"
"30605","30601"
"30605","30602"
"30605","30606"
"30605","30609"
"30605","30619"
"30605","30677"
"30605","30683"
"30606","30601"
"30606","30605"
"30606","30607"
"30606","30622"
"30606","30677"
"30607","30549"
"30607","30565"
"30607","30601"
"30607","30606"
"30607","30622"
"30609","30605"
"30619","30605"
"30619","30628"
"30619","30630"
"30619","30667"
"30619","30677"
"30619","30683"
"30620","30656"
"30620","30680"
"30620","30011"
"30620","30019"
"30621","30622"
"30621","30623"
"30621","30641"
"30621","30650"
"30621","30655"
"30621","30677"
"30622","30549"
"30622","30606"
"30622","30607"
"30622","30621"
"30622","30641"
"30622","30655"
"30622","30666"
"30622","30677"
"30623","30621"
"30623","30641"
"30623","30650"
"30624","30520"
"30624","30629"
"30624","30633"
"30624","30634"
"30624","30635"
"30624","30643"
"30624","30662"
"30625","30642"
"30625","30650"
"30625","31024"
"30627","30629"
"30627","30630"
"30627","30635"
"30627","30648"
"30627","30660"
"30627","30668"
"30628","30619"
"30628","30629"
"30628","30630"
"30628","30633"
"30628","30646"
"30628","30683"
"30629","30624"
"30629","30627"
"30629","30628"
"30629","30630"
"30629","30633"
"30629","30635"
"30629","30648"
"30629","30662"
"30630","30619"
"30630","30627"
"30630","30628"
"30630","30629"
"30630","30648"
"30630","30667"
"30631","30642"
"30631","30660"
"30631","30664"
"30631","30669"
"30631","30673"
"30631","30678"
"30631","30821"
"30631","31087"
"30633","30521"
"30633","30530"
"30633","30624"
"30633","30628"
"30633","30629"
"30633","30646"
"30633","30662"
"30634","30624"
"30634","30635"
"30634","30643"
"30635","29628"
"30635","29655"
"30635","30624"
"30635","30627"
"30635","30629"
"30635","30634"
"30635","30643"
"30635","30668"
"30635","29840"
"30641","30621"
"30641","30622"
"30641","30623"
"30641","30650"
"30641","30655"
"30642","30625"
"30642","30631"
"30642","30650"
"30642","30665"
"30642","30669"
"30642","30677"
"30642","30678"
"30642","31024"
"30643","30516"
"30643","30520"
"30643","29626"
"30643","29643"
"30643","29655"
"30643","29684"
"30643","29689"
"30643","30553"
"30643","30624"
"30643","30634"
"30643","30635"
"30646","30530"
"30646","30565"
"30646","30601"
"30646","30628"
"30646","30633"
"30646","30683"
"30648","30627"
"30648","30629"
"30648","30630"
"30648","30660"
"30648","30667"
"30650","30621"
"30650","30623"
"30650","30625"
"30650","30641"
"30650","30642"
"30650","30655"
"30650","30677"
"30650","30663"
"30650","31024"
"30650","31085"
"30650","30056"
"30650","30025"
"30655","30621"
"30655","30622"
"30655","30641"
"30655","30650"
"30655","30656"
"30655","30666"
"30655","30052"
"30655","30014"
"30655","30025"
"30656","30620"
"30656","30655"
"30656","30666"
"30656","30680"
"30656","30052"
"30656","30019"
"30660","30627"
"30660","30631"
"30660","30648"
"30660","30667"
"30660","30668"
"30660","30669"
"30660","30673"
"30662","30520"
"30662","30521"
"30662","30624"
"30662","30629"
"30662","30633"
"21874","19966"
"21874","21850"
"21874","21872"
"21874","21811"
"21875","19940"
"21875","21830"
"21875","21837"
"21875","21849"
"21875","21801"
"21875","21804"
"21890","21871"
"21901","21903"
"21901","21904"
"21901","21911"
"21901","21914"
"21901","21915"
"21901","21921"
"21902","21903"
"21903","21901"
"21903","21902"
"21903","21904"
"21903","21914"
"21904","21034"
"21904","21901"
"21904","21903"
"21904","21911"
"21904","21917"
"21904","21918"
"21904","21078"
"21911","17563"
"21911","21901"
"21911","21904"
"21911","21917"
"21911","21918"
"21911","21921"
"21911","19362"
"21911","19363"
"21913","21912"
"21913","21919"
"21914","21901"
"21914","21903"
"21915","21912"
"21915","21901"
"21915","21919"
"21915","21921"
"21915","19702"
"21915","19709"
"21916","21921"
"21917","21904"
"21917","21911"
"21917","21918"
"21918","21034"
"21918","17563"
"21918","21904"
"21918","21911"
"21918","21917"
"21918","21160"
"21919","21912"
"21919","21635"
"21919","21645"
"21919","21913"
"21919","21915"
"21919","21930"
"21920","21921"
"21921","21901"
"21921","21911"
"21921","21915"
"21921","21916"
"21921","21920"
"21921","19350"
"21921","19363"
"21921","19702"
"21921","19711"
"21921","19713"
"21930","21912"
"21930","21919"
"20783","20912"
"20783","20782"
"20783","20740"
"20783","20742"
"20783","20705"
"20783","20011"
"20783","20903"
"20783","20904"
"07305","07302"
"07305","07304"
"07305","07002"
"07305","10004"
"07305","07032"
"20784","20781"
"20784","20737"
"20784","20706"
"20784","20710"
"20784","20770"
"20784","20785"
"07306","07302"
"07306","07304"
"07306","07307"
"07306","07094"
"07306","07032"
"07306","07310"
"07307","07306"
"07307","07087"
"07307","07094"
"07307","07047"
"07307","07030"
"07307","07310"
"84050","84403"
"84050","84098"
"84050","84108"
"84050","84317"
"84050","84017"
"84050","84018"
"84050","84033"
"84051","84072"
"84051","84073"
"84051","84001"
"84051","84002"
"84051","84021"
"84051","84031"
"84052","84063"
"84052","84066"
"84052","84007"
"84052","84021"
"84052","84026"
"84053","84066"
"84053","84085"
"84053","84039"
"76129","76109"
"76131","76052"
"76131","76106"
"76131","76137"
"76131","76177"
"76131","76179"
"76132","76036"
"76132","76109"
"76132","76116"
"76132","76123"
"76132","76126"
"76132","76133"
"76133","76036"
"76133","76109"
"76133","76110"
"76133","76115"
"76133","76123"
"76133","76132"
"76133","76134"
"76134","76036"
"76134","76115"
"76134","76123"
"76134","76133"
"76134","76140"
"78057","78886"
"78057","78061"
"78057","78005"
"78057","78016"
"78058","76849"
"78058","78828"
"78058","78833"
"78058","78873"
"78058","78880"
"78058","78631"
"78058","78024"
"78058","78025"
"78058","78028"
"78058","78029"
"78059","78065"
"78059","78002"
"78059","78005"
"78059","78016"
"78059","78039"
"78059","78052"
"78060","78071"
"78060","78022"
"78061","78829"
"78061","78850"
"78061","78886"
"78061","78057"
"78061","78005"
"78061","78011"
"78061","78017"
"78061","78021"
"78063","78056"
"78063","78003"
"78063","78006"
"78063","78010"
"78063","78013"
"78063","78023"
"78064","78065"
"78064","78112"
"78064","78113"
